Race_ID,Race_Name,Driver_ID,Driver_Ref,Pit_Stop_Count,Pitted_On_Lap,Pit_Stop_Duration,Avg_Pit_Stop_Secs,Grid,Constructor_ID,Constructor_Nationality,Constructor_Name,Circuit_ID,Circuit_Name,Circuit_Country,Altitude_Metres,Race_Year,Status_ID,Race_Finish_Status,Fastest_Lap_Speed_KMH,Driver_Total_Points,Driver_Overall_Standing,Driver_Total_Wins,Avg_Lap_Time_Secs
987,Brazilian Grand Prix,817,ricciardo,4.0,43,23.484,23,14.0,9,Austrian,Red Bull,18,Aut+¦dromo Jos+® Carlos Pace,Brazil,785,2017,1,Finished,215.363,200,4,1,77.0
1046,Sakhir Grand Prix,850,pietro_fittipaldi,1.0,31,27.681,27,20.0,210,American,Haas F1 Team,3,Bahrain International Circuit,Bahrain,7,2020,1,Finished,220.892,0,23,0,62.0
884,Spanish Grand Prix,822,bottas,2.0,25,20.533,20,16.0,3,British,Williams,4,Circuit de Barcelona-Catalunya,Spain,109,2013,11,+1 Lap,186.724,0,17,0,92.0
886,Canadian Grand Prix,824,jules_bianchi,1.0,41,21.378,21,19.0,206,Russian,Marussia,7,Circuit Gilles Villeneuve,Canada,13,2013,12,+2 Laps,199.049,0,19,0,81.0
1043,Emilia Romagna Grand Prix,839,ocon,1.0,13,30.559,30,12.0,4,French,Renault,21,Autodromo Enzo e Dino Ferrari,Italy,37,2020,6,Gearbox,221.998,40,12,0,81.0
1023,Italian Grand Prix,154,grosjean,1.0,7,26.481,26,13.0,210,American,Haas F1 Team,14,Autodromo Nazionale di Monza,Italy,162,2019,11,+1 Lap,245.393,8,17,0,88.0
1041,Eifel Grand Prix,832,sainz,1.0,28,22.641,22,10.0,1,British,McLaren,20,N++rburgring,Germany,578,2020,1,Finished,205.625,51,11,0,95.0
915,Russian Grand Prix,20,vettel,1.0,30,30.355,30,10.0,9,Austrian,Red Bull,71,Sochi Autodrom,Russia,2,2014,1,Finished,205.133,143,5,0,104.0
917,Brazilian Grand Prix,18,button,1.0,6,23.018,23,5.0,1,British,McLaren,18,Aut+¦dromo Jos+® Carlos Pace,Brazil,785,2014,1,Finished,209.629,106,7,0,76.0
1054,Portuguese Grand Prix,830,max_verstappen,1.0,2,22.718,22,3.0,9,Austrian,Red Bull,75,Aut+¦dromo Internacional do Algarve,Portugal,108,2021,1,Finished,207.581,61,2,1,85.0
1020,German Grand Prix,154,grosjean,1.0,3,27.232,27,6.0,210,American,Haas F1 Team,10,Hockenheimring,Germany,103,2019,1,Finished,211.797,8,17,0,97.0
890,Hungarian Grand Prix,815,perez,1.0,23,22.323,22,9.0,1,British,McLaren,11,Hungaroring,Hungary,264,2013,11,+1 Lap,183.086,18,12,0,88.0
1000,Hungarian Grand Prix,4,alonso,1.0,39,21.795,21,11.0,1,British,McLaren,11,Hungaroring,Hungary,264,2018,11,+1 Lap,192.125,44,9,0,84.0
965,United States Grand Prix,835,jolyon_palmer,1.0,15,24.071,24,15.0,4,French,Renault,69,Circuit of the Americas,USA,161,2016,11,+1 Lap,189.515,1,17,0,107.0
1039,Tuscan Grand Prix,822,bottas,4.0,43,23.199,23,2.0,131,German,Mercedes,76,Autodromo Internazionale del Mugello,Italy,255,2020,1,Finished,237.712,135,2,1,141.0
1029,Brazilian Grand Prix,9,kubica,3.0,53,24.873,24,19.0,3,British,Williams,18,Aut+¦dromo Jos+® Carlos Pace,Brazil,785,2019,11,+1 Lap,208.072,1,19,0,79.0
911,Belgian Grand Prix,815,perez,2.0,22,22.977,22,13.0,10,Indian,Force India,13,Circuit de Spa-Francorchamps,Belgium,401,2014,1,Finished,220.151,33,12,0,116.0
999,German Grand Prix,840,stroll,1.0,27,19.476,19,18.0,3,British,Williams,10,Hockenheimring,Germany,103,2018,5,Engine,208.802,4,18,0,83.0
916,United States Grand Prix,826,kvyat,1.0,21,24.995,24,17.0,5,Italian,Toro Rosso,69,Circuit of the Americas,USA,161,2014,11,+1 Lap,195.171,8,15,0,109.0
967,Brazilian Grand Prix,826,kvyat,1.0,9,25.758,25,14.0,5,Italian,Toro Rosso,18,Aut+¦dromo Jos+® Carlos Pace,Brazil,785,2016,1,Finished,177.333,25,14,0,153.0
956,Austrian Grand Prix,3,rosberg,2.0,28,17.959,17,6.0,131,German,Mercedes,70,Red Bull Ring,Austria,678,2016,1,Finished,227.381,153,1,5,73.0
1039,Tuscan Grand Prix,1,hamilton,3.0,32,22.445,22,1.0,131,German,Mercedes,76,Autodromo Internazionale del Mugello,Italy,255,2020,1,Finished,239.518,190,1,6,141.0
1057,Azerbaijan Grand Prix,847,russell,2.0,34,20.029,20,15.0,3,British,Williams,73,Baku City Circuit,Azerbaijan,-7,2021,6,Gearbox,203.954,0,18,0,116.0
913,Singapore Grand Prix,820,chilton,2.0,18,37.975,37,21.0,206,Russian,Marussia,15,Marina Bay Street Circuit,Singapore,18,2014,11,+1 Lap,160.218,0,21,0,121.0
905,Monaco Grand Prix,828,ericsson,1.0,25,28.091,28,22.0,207,Malaysian,Caterham,6,Circuit de Monaco,Monaco,7,2014,11,+1 Lap,148.607,0,17,0,85.0
1054,Portuguese Grand Prix,854,mick_schumacher,2.0,3,21.454,21,19.0,210,American,Haas F1 Team,75,Aut+¦dromo Internacional do Algarve,Portugal,108,2021,12,+2 Laps,202.414,0,18,0,88.0
1034,British Grand Prix,20,vettel,1.0,12,29.439,29,10.0,6,Italian,Ferrari,9,Silverstone Circuit,UK,153,2020,1,Finished,234.242,10,13,0,101.0
964,Japanese Grand Prix,821,gutierrez,1.0,11,24.11,24,10.0,210,American,Haas F1 Team,22,Suzuka Circuit,Japan,45,2016,11,+1 Lap,213.809,0,20,0,100.0
1020,German Grand Prix,841,giovinazzi,4.0,47,28.093,28,11.0,51,Swiss,Alfa Romeo,10,Hockenheimring,Germany,103,2019,1,Finished,207.646,1,18,0,97.0
995,Canadian Grand Prix,832,sainz,1.0,14,24.416,24,9.0,4,French,Renault,7,Circuit Gilles Villeneuve,Canada,13,2018,11,+1 Lap,207.485,24,9,0,79.0
961,Italian Grand Prix,20,vettel,1.0,16,25.472,25,3.0,6,Italian,Ferrari,14,Autodromo Nazionale di Monza,Italy,162,2016,1,Finished,241.626,143,4,0,87.0
968,Abu Dhabi Grand Prix,835,jolyon_palmer,3.0,41,22.588,22,15.0,4,French,Renault,24,Yas Marina Circuit,UAE,3,2016,11,+1 Lap,189.134,1,18,0,109.0
918,Abu Dhabi Grand Prix,821,gutierrez,2.0,28,23.27,23,14.0,15,Swiss,Sauber,24,Yas Marina Circuit,UAE,3,2014,11,+1 Lap,185.652,0,20,0,109.0
944,Brazilian Grand Prix,3,rosberg,3.0,48,23.046,23,1.0,131,German,Mercedes,18,Aut+¦dromo Jos+® Carlos Pace,Brazil,785,2015,1,Finished,206.95,297,2,5,76.0
884,Spanish Grand Prix,4,alonso,1.0,9,18.909,18,5.0,6,Italian,Ferrari,4,Circuit de Barcelona-Catalunya,Spain,109,2013,1,Finished,193.329,72,3,2,89.0
1025,Russian Grand Prix,844,leclerc,2.0,30,29.401,29,1.0,6,Italian,Ferrari,71,Sochi Autodrom,Russia,2,2019,1,Finished,218.86,215,3,2,105.0
959,German Grand Prix,826,kvyat,3.0,49,19.264,19,18.0,5,Italian,Toro Rosso,10,Hockenheimring,Germany,103,2016,11,+1 Lap,206.903,23,14,0,82.0
992,Azerbaijan Grand Prix,828,ericsson,3.0,36,32.629,32,18.0,15,Swiss,Sauber,73,Baku City Circuit,Azerbaijan,-7,2018,1,Finished,200.239,2,16,0,121.0
899,Brazilian Grand Prix,821,gutierrez,1.0,22,23.857,23,17.0,15,Swiss,Sauber,18,Aut+¦dromo Jos+® Carlos Pace,Brazil,785,2013,11,+1 Lap,202.702,6,16,0,78.0
911,Belgian Grand Prix,807,hulkenberg,2.0,30,23.841,23,18.0,10,Indian,Force India,13,Circuit de Spa-Francorchamps,Belgium,401,2014,1,Finished,221.934,70,7,0,116.0
884,Spanish Grand Prix,820,chilton,2.0,30,21.582,21,21.0,206,Russian,Marussia,4,Circuit de Barcelona-Catalunya,Spain,109,2013,12,+2 Laps,190.408,0,22,0,93.0
1000,Hungarian Grand Prix,838,vandoorne,1.0,40,21.732,21,16.0,1,British,McLaren,11,Hungaroring,Hungary,264,2018,6,Gearbox,189.843,8,16,0,85.0
1019,British Grand Prix,832,sainz,1.0,20,27.98,27,13.0,1,British,McLaren,9,Silverstone Circuit,UK,153,2019,1,Finished,236.277,38,7,0,94.0
897,Abu Dhabi Grand Prix,807,hulkenberg,3.0,34,16.147,16,5.0,15,Swiss,Sauber,24,Yas Marina Circuit,UAE,3,2013,11,+1 Lap,189.394,39,11,0,108.0
895,Japanese Grand Prix,3,rosberg,4.0,39,22.551,22,6.0,131,German,Mercedes,22,Suzuka Circuit,Japan,45,2013,1,Finished,220.868,126,6,2,99.0
900,Australian Grand Prix,4,alonso,2.0,35,21.978,21,5.0,6,Italian,Ferrari,1,Albert Park Grand Prix Circuit,Australia,10,2014,1,Finished,204.867,12,4,0,97.0
927,Malaysian Grand Prix,1,hamilton,1.0,4,26.094,26,1.0,131,German,Mercedes,2,Sepang International Circuit,Malaysia,18,2015,1,Finished,193.501,43,1,1,108.0
967,Brazilian Grand Prix,4,alonso,2.0,20,0.0,2008,10.0,1,British,McLaren,18,Aut+¦dromo Jos+® Carlos Pace,Brazil,785,2016,1,Finished,178.09,53,10,0,153.0
968,Abu Dhabi Grand Prix,835,jolyon_palmer,1.0,7,24.781,24,15.0,4,French,Renault,24,Yas Marina Circuit,UAE,3,2016,11,+1 Lap,189.134,1,18,0,109.0
939,Singapore Grand Prix,830,max_verstappen,2.0,36,30.844,30,8.0,5,Italian,Toro Rosso,15,Marina Bay Street Circuit,Singapore,18,2015,1,Finished,165.315,30,11,0,119.0
987,Brazilian Grand Prix,154,grosjean,1.0,1,25.845,25,11.0,210,American,Haas F1 Team,18,Aut+¦dromo Jos+® Carlos Pace,Brazil,785,2017,12,+2 Laps,210.961,28,13,0,79.0
966,Mexican Grand Prix,825,kevin_magnussen,1.0,12,22.271,22,14.0,4,French,Renault,32,Aut+¦dromo Hermanos Rodr+¡guez,Mexico,2227,2016,11,+1 Lap,186.351,7,16,0,86.0
881,Malaysian Grand Prix,814,resta,1.0,6,43.713,43,15.0,10,Indian,Force India,2,Sepang International Circuit,Malaysia,18,2013,61,Wheel nut,193.559,4,10,0,116.0
953,Monaco Grand Prix,807,hulkenberg,2.0,31,27.064,27,5.0,10,Indian,Force India,6,Circuit de Monaco,Monaco,7,2016,1,Finished,151.62,14,14,0,92.0
1020,German Grand Prix,848,albon,1.0,2,20.576,20,16.0,5,Italian,Toro Rosso,10,Hockenheimring,Germany,103,2019,1,Finished,211.514,15,15,0,97.0
1057,Azerbaijan Grand Prix,853,mazepin,6.0,48,0.0,86,18.0,210,American,Haas F1 Team,73,Baku City Circuit,Azerbaijan,-7,2021,1,Finished,200.569,0,19,0,157.0
1019,British Grand Prix,846,norris,2.0,35,27.919,27,8.0,1,British,McLaren,9,Silverstone Circuit,UK,153,2019,1,Finished,236.596,22,9,0,94.0
1031,Austrian Grand Prix,154,grosjean,1.0,20,23.28,23,15.0,210,American,Haas F1 Team,70,Red Bull Ring,Austria,678,2020,23,Brakes,221.347,0,16,0,74.0
903,Chinese Grand Prix,1,hamilton,2.0,38,23.999,23,1.0,131,German,Mercedes,17,Shanghai International Circuit,China,5,2014,1,Finished,193.916,75,2,3,103.0
901,Malaysian Grand Prix,155,kobayashi,1.0,15,27.124,27,20.0,207,Malaysian,Caterham,2,Sepang International Circuit,Malaysia,18,2014,11,+1 Lap,185.19,0,18,0,110.0
1020,German Grand Prix,832,sainz,1.0,3,23.363,23,7.0,1,British,McLaren,10,Hockenheimring,Germany,103,2019,1,Finished,211.538,48,7,0,97.0
967,Brazilian Grand Prix,18,button,3.0,28,0.0,1484,17.0,1,British,McLaren,18,Aut+¦dromo Jos+® Carlos Pace,Brazil,785,2016,1,Finished,178.338,21,15,0,153.0
896,Indian Grand Prix,820,chilton,1.0,29,24.757,24,22.0,206,Russian,Marussia,68,Buddh International Circuit,India,194,2013,12,+2 Laps,204.239,0,22,0,94.0
911,Belgian Grand Prix,1,hamilton,2.0,17,23.066,23,2.0,131,German,Mercedes,13,Circuit de Spa-Francorchamps,Belgium,401,2014,31,Retired,221.748,191,2,5,118.0
941,Russian Grand Prix,829,stevens,2.0,17,30.421,30,17.0,209,British,Manor Marussia,71,Sochi Autodrom,Russia,2,2015,12,+2 Laps,200.644,0,20,0,113.0
964,Japanese Grand Prix,817,ricciardo,1.0,10,22.996,22,4.0,9,Austrian,Red Bull,22,Suzuka Circuit,Japan,45,2016,1,Finished,218.877,212,3,1,98.0
964,Japanese Grand Prix,821,gutierrez,2.0,28,23.792,23,10.0,210,American,Haas F1 Team,22,Suzuka Circuit,Japan,45,2016,11,+1 Lap,213.809,0,20,0,100.0
945,Abu Dhabi Grand Prix,18,button,2.0,27,22.31,22,12.0,1,British,McLaren,24,Yas Marina Circuit,UAE,3,2015,11,+1 Lap,185.978,16,16,0,109.0
911,Belgian Grand Prix,3,rosberg,3.0,34,23.392,23,1.0,131,German,Mercedes,13,Circuit de Spa-Francorchamps,Belgium,401,2014,1,Finished,228.161,220,1,4,115.0
948,Australian Grand Prix,822,bottas,1.0,17,21.376,21,16.0,3,British,Williams,1,Albert Park Grand Prix Circuit,Australia,10,2016,1,Finished,205.886,4,8,0,114.0
928,Chinese Grand Prix,20,vettel,1.0,13,22.488,22,3.0,6,Italian,Ferrari,17,Shanghai International Circuit,China,5,2015,1,Finished,190.487,55,2,1,106.0
982,Singapore Grand Prix,828,ericsson,1.0,1,40.125,40,20.0,15,Swiss,Sauber,15,Marina Bay Street Circuit,Singapore,18,2017,3,Accident,162.085,0,20,0,139.0
907,Austrian Grand Prix,8,raikkonen,2.0,44,21.618,21,8.0,6,Italian,Ferrari,70,Red Bull Ring,Austria,678,2014,1,Finished,213.676,19,12,0,74.0
881,Malaysian Grand Prix,822,bottas,3.0,40,22.937,22,18.0,3,British,Williams,2,Sepang International Circuit,Malaysia,18,2013,1,Finished,196.845,0,15,0,107.0
892,Italian Grand Prix,8,raikkonen,1.0,1,30.975,30,11.0,208,British,Lotus F1,14,Autodromo Nazionale di Monza,Italy,162,2013,1,Finished,239.853,134,4,1,89.0
1000,Hungarian Grand Prix,845,sirotkin,1.0,31,21.509,21,20.0,3,British,Williams,11,Hungaroring,Hungary,264,2018,12,+2 Laps,188.412,0,20,0,86.0
917,Brazilian Grand Prix,1,hamilton,3.0,51,22.874,22,2.0,131,German,Mercedes,18,Aut+¦dromo Jos+® Carlos Pace,Brazil,785,2014,1,Finished,210.895,334,1,10,75.0
904,Spanish Grand Prix,828,ericsson,2.0,40,26.671,26,19.0,207,Malaysian,Caterham,4,Circuit de Barcelona-Catalunya,Spain,109,2014,12,+2 Laps,179.517,0,21,0,95.0
990,Bahrain Grand Prix,154,grosjean,3.0,45,26.263,26,16.0,210,American,Haas F1 Team,3,Bahrain International Circuit,Bahrain,7,2018,11,+1 Lap,205.759,0,17,0,98.0
997,Austrian Grand Prix,8,raikkonen,1.0,15,21.552,21,3.0,6,Italian,Ferrari,70,Red Bull Ring,Austria,678,2018,1,Finished,232.16,101,3,0,68.0
941,Russian Grand Prix,830,max_verstappen,1.0,1,37.334,37,9.0,5,Italian,Toro Rosso,71,Sochi Autodrom,Russia,2,2015,1,Finished,203.871,33,12,0,111.0
1039,Tuscan Grand Prix,846,norris,1.0,7,17.845,17,11.0,1,British,McLaren,76,Autodromo Internazionale del Mugello,Italy,255,2020,1,Finished,232.542,65,4,0,141.0
1058,Styrian Grand Prix,815,perez,2.0,54,20.961,20,4.0,9,Austrian,Red Bull,70,Red Bull Ring,Austria,678,2021,1,Finished,228.956,96,3,1,69.0
976,Azerbaijan Grand Prix,13,massa,2.0,17,15.033,15,9.0,3,British,Williams,73,Baku City Circuit,Azerbaijan,-7,2017,22,Suspension,201.33,20,10,0,187.0
966,Mexican Grand Prix,8,raikkonen,2.0,45,22.974,22,6.0,6,Italian,Ferrari,32,Aut+¦dromo Hermanos Rodr+¡guez,Mexico,2227,2016,1,Finished,187.783,178,5,0,85.0
1021,Hungarian Grand Prix,20,vettel,1.0,39,24.819,24,5.0,6,Italian,Ferrari,11,Hungaroring,Hungary,264,2019,1,Finished,197.673,156,4,0,81.0
913,Singapore Grand Prix,813,maldonado,1.0,11,29.96,29,18.0,208,British,Lotus F1,15,Marina Bay Street Circuit,Singapore,18,2014,1,Finished,161.059,0,19,0,120.0
1001,Belgian Grand Prix,832,sainz,1.0,1,18.509,18,14.0,4,French,Renault,13,Circuit de Spa-Francorchamps,Belgium,401,2018,11,+1 Lap,232.027,30,12,0,116.0
975,Canadian Grand Prix,825,kevin_magnussen,1.0,46,28.869,28,18.0,210,American,Haas F1 Team,7,Circuit Gilles Villeneuve,Canada,13,2017,11,+1 Lap,205.65,5,13,0,80.0
936,Hungarian Grand Prix,831,nasr,3.0,42,23.097,23,18.0,15,Swiss,Sauber,11,Hungaroring,Hungary,264,2015,1,Finished,178.678,16,12,0,92.0
1054,Portuguese Grand Prix,852,tsunoda,1.0,2,22.266,22,14.0,213,Italian,AlphaTauri,75,Aut+¦dromo Internacional do Algarve,Portugal,108,2021,11,+1 Lap,204.133,2,13,0,87.0
886,Canadian Grand Prix,1,hamilton,1.0,19,20.879,20,2.0,131,German,Mercedes,7,Circuit Gilles Villeneuve,Canada,13,2013,1,Finished,205.615,77,4,0,78.0
998,British Grand Prix,838,vandoorne,1.0,21,28.284,28,17.0,1,British,McLaren,9,Silverstone Circuit,UK,153,2018,1,Finished,226.695,8,16,0,101.0
1031,Austrian Grand Prix,826,kvyat,3.0,56,19.656,19,13.0,213,Italian,AlphaTauri,70,Red Bull Ring,Austria,678,2020,22,Suspension,224.847,0,12,0,76.0
943,Mexican Grand Prix,815,perez,1.0,18,23.547,23,9.0,10,Indian,Force India,32,Aut+¦dromo Hermanos Rodr+¡guez,Mexico,2227,2015,1,Finished,187.227,68,9,0,86.0
1016,Canadian Grand Prix,822,bottas,2.0,67,23.456,23,6.0,131,German,Mercedes,7,Circuit Gilles Villeneuve,Canada,13,2019,1,Finished,214.833,133,2,2,76.0
891,Belgian Grand Prix,4,alonso,2.0,28,22.444,22,9.0,6,Italian,Ferrari,13,Circuit de Spa-Francorchamps,Belgium,401,2013,1,Finished,226.375,151,2,2,114.0
1052,Bahrain Grand Prix,832,sainz,1.0,15,24.353,24,8.0,6,Italian,Ferrari,3,Bahrain International Circuit,Bahrain,7,2021,1,Finished,206.151,4,8,0,99.0
910,Hungarian Grand Prix,3,rosberg,1.0,9,22.827,22,1.0,131,German,Mercedes,11,Hungaroring,Hungary,264,2014,1,Finished,183.981,202,1,4,96.0
954,Canadian Grand Prix,826,kvyat,1.0,17,23.0,23,15.0,5,Italian,Toro Rosso,7,Circuit Gilles Villeneuve,Canada,13,2016,11,+1 Lap,204.044,22,10,0,79.0
1008,Brazilian Grand Prix,815,perez,1.0,39,23.505,23,12.0,10,Indian,Force India,18,Aut+¦dromo Jos+® Carlos Pace,Brazil,785,2018,11,+1 Lap,214.046,58,8,0,74.0
960,Belgian Grand Prix,839,ocon,2.0,9,0.0,1000,17.0,209,British,Manor Marussia,13,Circuit de Spa-Francorchamps,Belgium,401,2016,11,+1 Lap,217.865,0,24,0,146.0
909,German Grand Prix,824,jules_bianchi,1.0,20,20.031,20,17.0,206,Russian,Marussia,10,Hockenheimring,Germany,103,2014,11,+1 Lap,199.539,2,16,0,85.0
936,Hungarian Grand Prix,154,grosjean,4.0,44,17.064,17,10.0,208,British,Lotus F1,11,Hungaroring,Hungary,264,2015,1,Finished,179.059,23,10,0,92.0
899,Brazilian Grand Prix,16,sutil,1.0,17,23.161,23,15.0,10,Indian,Force India,18,Aut+¦dromo Jos+® Carlos Pace,Brazil,785,2013,11,+1 Lap,203.979,29,13,0,78.0
940,Japanese Grand Prix,1,hamilton,2.0,31,23.165,23,2.0,131,German,Mercedes,22,Suzuka Circuit,Japan,45,2015,1,Finished,217.434,277,1,8,99.0
948,Australian Grand Prix,825,kevin_magnussen,3.0,17,0.0,946,14.0,4,French,Renault,1,Albert Park Grand Prix Circuit,Australia,10,2016,1,Finished,206.494,0,12,0,114.0
999,German Grand Prix,845,sirotkin,1.0,28,24.173,24,12.0,3,British,Williams,10,Hockenheimring,Germany,103,2018,5,Engine,208.609,0,20,0,81.0
1032,Styrian Grand Prix,849,latifi,1.0,32,22.745,22,18.0,3,British,Williams,70,Red Bull Ring,Austria,678,2020,12,+2 Laps,225.922,0,16,0,71.0
991,Chinese Grand Prix,832,sainz,2.0,31,23.117,23,9.0,4,French,Renault,17,Shanghai International Circuit,China,5,2018,1,Finished,200.744,3,12,0,102.0
1044,Turkish Grand Prix,822,bottas,2.0,46,22.853,22,9.0,131,German,Mercedes,5,Istanbul Park,Turkey,130,2020,11,+1 Lap,195.704,197,2,2,108.0
883,Bahrain Grand Prix,13,massa,2.0,17,21.722,21,4.0,6,Italian,Ferrari,3,Bahrain International Circuit,Bahrain,7,2013,1,Finished,197.12,30,6,0,102.0
895,Japanese Grand Prix,4,alonso,2.0,30,22.839,22,8.0,6,Italian,Ferrari,22,Suzuka Circuit,Japan,45,2013,1,Finished,218.041,207,2,2,98.0
916,United States Grand Prix,18,button,1.0,1,26.806,26,12.0,1,British,McLaren,69,Circuit of the Americas,USA,161,2014,11,+1 Lap,190.367,94,7,0,108.0
956,Austrian Grand Prix,835,jolyon_palmer,2.0,28,16.851,16,19.0,4,French,Renault,70,Red Bull Ring,Austria,678,2016,11,+1 Lap,221.757,0,20,0,74.0
1027,Mexican Grand Prix,844,leclerc,1.0,15,22.002,22,1.0,6,Italian,Ferrari,32,Aut+¦dromo Hermanos Rodr+¡guez,Mexico,2227,2019,1,Finished,195.557,236,3,2,81.0
1024,Singapore Grand Prix,822,bottas,1.0,22,29.234,29,5.0,131,German,Mercedes,15,Marina Bay Street Circuit,Singapore,18,2019,1,Finished,176.046,231,2,2,116.0
903,Chinese Grand Prix,815,perez,1.0,10,22.914,22,16.0,10,Indian,Force India,17,Shanghai International Circuit,China,5,2014,1,Finished,191.959,18,10,0,104.0
914,Japanese Grand Prix,817,ricciardo,1.0,2,0.0,1135,6.0,9,Austrian,Red Bull,22,Suzuka Circuit,Japan,45,2014,1,Finished,186.269,193,3,3,152.0
965,United States Grand Prix,839,ocon,3.0,44,24.665,24,22.0,209,British,Manor Marussia,69,Circuit of the Americas,USA,161,2016,12,+2 Laps,191.599,0,24,0,109.0
954,Canadian Grand Prix,1,hamilton,1.0,24,22.243,22,1.0,131,German,Mercedes,7,Circuit Gilles Villeneuve,Canada,13,2016,1,Finished,206.625,107,2,2,77.0
882,Chinese Grand Prix,13,massa,3.0,36,19.449,19,5.0,6,Italian,Ferrari,17,Shanghai International Circuit,China,5,2013,1,Finished,195.68,30,5,0,103.0
954,Canadian Grand Prix,20,vettel,1.0,11,22.597,22,3.0,6,Italian,Ferrari,7,Circuit Gilles Villeneuve,Canada,13,2016,1,Finished,205.769,78,3,0,77.0
1020,German Grand Prix,822,bottas,2.0,26,20.498,20,3.0,131,German,Mercedes,10,Hockenheimring,Germany,103,2019,3,Accident,210.374,184,2,2,98.0
899,Brazilian Grand Prix,807,hulkenberg,1.0,20,23.887,23,10.0,15,Swiss,Sauber,18,Aut+¦dromo Jos+® Carlos Pace,Brazil,785,2013,1,Finished,201.979,51,10,0,78.0
980,Belgian Grand Prix,13,massa,2.0,29,23.092,23,16.0,3,British,Williams,13,Circuit de Spa-Francorchamps,Belgium,401,2017,1,Finished,229.98,27,11,0,115.0
979,Hungarian Grand Prix,822,bottas,1.0,30,22.681,22,3.0,131,German,Mercedes,11,Hungaroring,Hungary,264,2017,1,Finished,194.198,169,3,2,85.0
888,German Grand Prix,817,ricciardo,1.0,5,19.846,19,6.0,5,Italian,Toro Rosso,20,N++rburgring,Germany,578,2013,1,Finished,193.086,11,14,0,101.0
970,Chinese Grand Prix,815,perez,6.0,49,22.979,22,8.0,10,Indian,Force India,17,Shanghai International Circuit,China,5,2017,11,+1 Lap,203.288,8,9,0,106.0
928,Chinese Grand Prix,20,vettel,2.0,30,22.444,22,3.0,6,Italian,Ferrari,17,Shanghai International Circuit,China,5,2015,1,Finished,190.487,55,2,1,106.0
886,Canadian Grand Prix,818,vergne,1.0,13,21.9,21,7.0,5,Italian,Toro Rosso,7,Circuit Gilles Villeneuve,Canada,13,2013,11,+1 Lap,201.512,13,12,0,79.0
1039,Tuscan Grand Prix,847,russell,1.0,7,18.399,18,18.0,3,British,Williams,76,Autodromo Internazionale del Mugello,Italy,255,2020,1,Finished,231.269,0,20,0,141.0
1011,Bahrain Grand Prix,840,stroll,1.0,1,34.338,34,18.0,211,British,Racing Point,3,Bahrain International Circuit,Bahrain,7,2019,11,+1 Lap,200.781,2,12,0,100.0
942,United States Grand Prix,826,kvyat,2.0,38,25.205,25,4.0,9,Austrian,Red Bull,69,Circuit of the Americas,USA,161,2015,3,Accident,191.335,76,7,0,120.0
950,Chinese Grand Prix,8,raikkonen,2.0,14,23.296,23,3.0,6,Italian,Ferrari,17,Shanghai International Circuit,China,5,2016,1,Finished,195.079,28,5,0,106.0
1038,Italian Grand Prix,826,kvyat,2.0,26,0.0,1524,11.0,213,Italian,AlphaTauri,14,Autodromo Nazionale di Monza,Italy,162,2020,1,Finished,246.863,4,15,0,121.0
927,Malaysian Grand Prix,13,massa,1.0,4,25.831,25,7.0,3,British,Williams,2,Sepang International Circuit,Malaysia,18,2015,1,Finished,191.891,20,4,0,109.0
916,United States Grand Prix,822,bottas,1.0,15,24.151,24,3.0,3,British,Williams,69,Circuit of the Americas,USA,161,2014,1,Finished,193.617,155,4,0,107.0
902,Bahrain Grand Prix,154,grosjean,2.0,28,25.032,25,16.0,208,British,Lotus F1,3,Bahrain International Circuit,Bahrain,7,2014,1,Finished,195.923,0,15,0,105.0
1018,Austrian Grand Prix,841,giovinazzi,1.0,24,21.672,21,7.0,51,Swiss,Alfa Romeo,70,Red Bull Ring,Austria,678,2019,11,+1 Lap,225.12,1,18,0,70.0
1018,Austrian Grand Prix,825,kevin_magnussen,1.0,11,23.243,23,10.0,210,American,Haas F1 Team,70,Red Bull Ring,Austria,678,2019,12,+2 Laps,225.604,14,12,0,71.0
990,Bahrain Grand Prix,4,alonso,2.0,39,24.581,24,13.0,1,British,McLaren,3,Bahrain International Circuit,Bahrain,7,2018,11,+1 Lap,206.898,16,4,0,98.0
1010,Australian Grand Prix,154,grosjean,1.0,15,29.981,29,6.0,210,American,Haas F1 Team,1,Albert Park Grand Prix Circuit,Australia,10,2019,36,Wheel,215.807,0,18,0,91.0
1020,German Grand Prix,9,kubica,3.0,31,19.626,19,18.0,3,British,Williams,10,Hockenheimring,Germany,103,2019,1,Finished,208.271,1,19,0,97.0
1057,Azerbaijan Grand Prix,842,gasly,3.0,48,0.0,2001,4.0,213,Italian,AlphaTauri,73,Baku City Circuit,Azerbaijan,-7,2021,1,Finished,205.386,31,8,0,156.0
1057,Azerbaijan Grand Prix,853,mazepin,4.0,46,15.054,15,18.0,210,American,Haas F1 Team,73,Baku City Circuit,Azerbaijan,-7,2021,1,Finished,200.569,0,19,0,157.0
1036,Spanish Grand Prix,847,russell,1.0,19,22.708,22,18.0,3,British,Williams,4,Circuit de Barcelona-Catalunya,Spain,109,2020,11,+1 Lap,203.119,0,20,0,85.0
899,Brazilian Grand Prix,820,chilton,1.0,26,25.06,25,22.0,206,Russian,Marussia,18,Aut+¦dromo Jos+® Carlos Pace,Brazil,785,2013,12,+2 Laps,200.727,0,23,0,81.0
